Source_ID,Site_ID,sampledate,Q_cfs,TotP_lbday,TotP_mgL
USGS,USGS 5427850,2/12/2021,59.8,12.7,0.0395
USGS,USGS 5427850,2/13/2021,61.2,13.1,0.0396
USGS,USGS 5427850,2/14/2021,59.9,12.9,0.0397
USGS,USGS 5427850,2/15/2021,61.8,13.3,0.0399
USGS,USGS 5427850,2/16/2021,60.9,13.2,0.0402
Not listed,WIDNR 133040,2/16/2021,,,0.0402
USGS,USGS 5427850,2/17/2021,60.2,13.6,0.0419
USGS,USGS 5427850,2/18/2021,61.4,14.6,0.0439
USGS,USGS 5427850,2/19/2021,59.8,14.8,0.0458
USGS,USGS 5427850,2/20/2021,62.8,16.2,0.0478
USGS,USGS 5427850,2/21/2021,68.1,18.3,0.0498
USGS,USGS 5427850,2/22/2021,72.7,20.3,0.0518
USGS,USGS 5427850,2/23/2021,79.1,23,0.0538
USGS,USGS 5427850,2/24/2021,81.2,24.5,0.0558
USGS,USGS 5427850,2/25/2021,76.4,23.8,0.0578
USGS,USGS 5427850,2/26/2021,79.1,25.5,0.0597
USGS,USGS 5427850,2/27/2021,82.8,27.6,0.0617
USGS,USGS 5427850,2/28/2021,85.5,29.4,0.0637
USGS,USGS 5427850,3/1/2021,86.9,30.8,0.0656
Not listed,WIDNR 133040,3/1/2021,,,0.0657
USGS,USGS 5427850,3/2/2021,68.3,24.3,0.066
USGS,USGS 5427850,3/3/2021,76,27.1,0.066
USGS,USGS 5427850,3/4/2021,86.3,30.8,0.066
USGS,USGS 5427850,3/5/2021,86.7,30.9,0.066
USGS,USGS 5427850,3/6/2021,96,34.2,0.066
USGS,USGS 5427850,3/7/2021,100,35.7,0.066
USGS,USGS 5427850,3/8/2021,120,48,0.0732
Not listed,WIDNR 133040,3/8/2021,,,0.0767
USGS,USGS 5427850,3/9/2021,171,105,0.112
Not listed,WIDNR 133040,3/9/2021,,,0.0789
Not listed,WIDNR 133040,3/9/2021,,,0.0866
USGS,USGS 5427850,3/10/2021,197,196,0.185
Not listed,WIDNR 133040,3/10/2021,,,0.239
Not listed,WIDNR 133040,3/10/2021,,,0.167
Not listed,WIDNR 133040,3/10/2021,,,0.166
USGS,USGS 5427850,3/11/2021,208,165,0.148
Not listed,WIDNR 133040,3/11/2021,,,0.143
USGS,USGS 5427850,3/12/2021,182,132,0.134
USGS,USGS 5427850,3/13/2021,120,79,0.122
USGS,USGS 5427850,3/14/2021,130,75.9,0.107
Not listed,WIDNR 133040,3/14/2021,,,0.109
USGS,USGS 5427850,3/15/2021,83.4,38.1,0.084
USGS,USGS 5427850,3/16/2021,85.5,35.6,0.0772
USGS,USGS 5427850,3/17/2021,111,56.8,0.0938
Not listed,WIDNR 133040,3/17/2021,,,0.0798
USGS,USGS 5427850,3/18/2021,114,103,0.149
Not listed,WIDNR 133040,3/18/2021,,,0.188
USGS,USGS 5427850,3/19/2021,67.8,21.6,0.0602
USGS,USGS 5427850,3/20/2021,80,25.5,0.059
USGS,USGS 5427850,3/21/2021,72.8,23.2,0.059
USGS,USGS 5427850,3/22/2021,111,35.4,0.059
USGS,USGS 5427850,3/23/2021,102,32.5,0.059
USGS,USGS 5427850,3/24/2021,87.6,28.9,0.0602
Not listed,WIDNR 133040,3/24/2021,,,0.0628
USGS,USGS 5427850,3/25/2021,186,57.9,0.0572
Not listed,WIDNR 133040,3/25/2021,,,0.0546
USGS,USGS 5427850,3/26/2021,92.2,27.4,0.055
USGS,USGS 5427850,3/27/2021,101,30,0.055
USGS,USGS 5427850,3/28/2021,105,31.3,0.055
USGS,USGS 5427850,3/29/2021,32.2,9.57,0.055
USGS,USGS 5427850,3/30/2021,135,40,0.055
USGS,USGS 5427850,3/31/2021,102,30.4,0.055
USGS,USGS 5427850,4/1/2021,80.3,23.8,0.055
USGS,USGS 5427850,4/2/2021,58,17.2,0.055
USGS,USGS 5427850,4/3/2021,102,30.2,0.055
USGS,USGS 5427850,4/4/2021,73,21.7,0.055
USGS,USGS 5427850,4/5/2021,74.6,22.2,0.055
USGS,USGS 5427850,4/6/2021,85.5,25.4,0.055
USGS,USGS 5427850,4/7/2021,80.3,23.8,0.055
USGS,USGS 5427850,4/8/2021,73.2,21.7,0.055
USGS,USGS 5427850,4/9/2021,92.2,27.4,0.055
USGS,USGS 5427850,4/10/2021,119,50.2,0.0782
2021 - 319 Project - Bostwick Creek Pre-Implementation Monitoring Support,WIDNR 133040,4/10/2021,,,0.0926
USGS,USGS 5427850,4/11/2021,124,55.6,0.0834
USGS,USGS 5427850,4/12/2021,132,51.8,0.0729
USGS,USGS 5427850,4/13/2021,101,35.1,0.0646
2021 - 319 Project - Bostwick Creek Pre-Implementation Monitoring Support,WIDNR 133040,4/13/2021,,,0.0644
USGS,USGS 5427850,4/14/2021,96,33,0.0636
USGS,USGS 5427850,4/15/2021,90.8,31,0.0633
USGS,USGS 5427850,4/16/2021,83.9,28.5,0.063
USGS,USGS 5427850,4/17/2021,78.8,26.7,0.0626
USGS,USGS 5427850,4/18/2021,67,22.5,0.0623
USGS,USGS 5427850,4/19/2021,87.5,29.3,0.062
USGS,USGS 5427850,4/20/2021,76.1,25.4,0.0617
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,4/20/2021,,,0.1
USGS,USGS 5427850,4/21/2021,74.4,24.6,0.0614
USGS,USGS 5427850,4/22/2021,62.7,20.7,0.061
USGS,USGS 5427850,4/23/2021,79.7,26.1,0.0607
USGS,USGS 5427850,4/24/2021,87.3,28.5,0.0604
USGS,USGS 5427850,4/25/2021,69.1,22.4,0.06
USGS,USGS 5427850,4/26/2021,73.7,23.8,0.0597
USGS,USGS 5427850,4/27/2021,87.7,28.1,0.0594
USGS,USGS 5427850,4/28/2021,53.3,17,0.0591
USGS,USGS 5427850,4/29/2021,67.5,21.4,0.0588
USGS,USGS 5427850,4/30/2021,67.7,21.4,0.0584
USGS,USGS 5427850,5/1/2021,22.1,6.99,0.0582
Not listed,WIDNR 133040,5/1/2021,,,0.0575
USGS,USGS 5427850,5/2/2021,110,37.5,0.063
USGS,USGS 5427850,5/3/2021,97.8,37.2,0.07
Not listed,WIDNR 133040,5/3/2021,,,0.0718
USGS,USGS 5427850,5/4/2021,137,50.2,0.0679
USGS,USGS 5427850,5/5/2021,92.3,32.9,0.066
USGS,USGS 5427850,5/6/2021,82.2,29.3,0.066
USGS,USGS 5427850,5/7/2021,89.7,32,0.066
USGS,USGS 5427850,5/8/2021,69.7,24.8,0.066
USGS,USGS 5427850,5/9/2021,84.8,30.2,0.066
USGS,USGS 5427850,5/10/2021,70.5,25.1,0.066
USGS,USGS 5427850,5/11/2021,69.1,24.6,0.066
USGS,USGS 5427850,5/12/2021,70.9,25.3,0.066
USGS,USGS 5427850,5/13/2021,69.4,25,0.0666
Kankapot Creek Landfill Investigation,WIDNR 133040,5/13/2021,,,0.066
USGS,USGS 5427850,5/14/2021,65.7,24.6,0.0692
USGS,USGS 5427850,5/15/2021,76.3,29.7,0.072
USGS,USGS 5427850,5/16/2021,76.1,30.8,0.0748
USGS,USGS 5427850,5/17/2021,70.8,29.7,0.0776
USGS,USGS 5427850,5/18/2021,63,27.4,0.0805
USGS,USGS 5427850,5/19/2021,70.6,31.8,0.0833
USGS,USGS 5427850,5/20/2021,68.3,31.8,0.0861
USGS,USGS 5427850,5/21/2021,74.6,35.9,0.0889
USGS,USGS 5427850,5/22/2021,62.9,31.1,0.0917
USGS,USGS 5427850,5/23/2021,88.4,45.2,0.0946
USGS,USGS 5427850,5/24/2021,56.8,29.9,0.0974
USGS,USGS 5427850,5/25/2021,44.4,24.1,0.1
USGS,USGS 5427850,5/26/2021,103,57.1,0.103
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,5/26/2021,,,0.14
USGS,USGS 5427850,5/27/2021,96.2,54.9,0.106
USGS,USGS 5427850,5/28/2021,59.2,34.6,0.109
USGS,USGS 5427850,5/29/2021,63,37.9,0.111
USGS,USGS 5427850,5/30/2021,64.6,39.9,0.114
USGS,USGS 5427850,5/31/2021,57.2,36.2,0.117
USGS,USGS 5427850,6/1/2021,72.5,46.9,0.12
USGS,USGS 5427850,6/2/2021,64.8,42.9,0.123
USGS,USGS 5427850,6/3/2021,58.8,39.9,0.126
USGS,USGS 5427850,6/4/2021,46.5,32.2,0.128
USGS,USGS 5427850,6/5/2021,66.4,47,0.131
USGS,USGS 5427850,6/6/2021,57.5,41.7,0.134
USGS,USGS 5427850,6/7/2021,65.9,48.7,0.137
USGS,USGS 5427850,6/8/2021,58.1,43.8,0.14
USGS,USGS 5427850,6/9/2021,57.3,44,0.142
USGS,USGS 5427850,6/10/2021,50.3,39.5,0.145
USGS,USGS 5427850,6/11/2021,58.8,47.1,0.148
USGS,USGS 5427850,6/12/2021,63,51.3,0.151
USGS,USGS 5427850,6/13/2021,50.9,42.2,0.154
USGS,USGS 5427850,6/14/2021,61,51.5,0.157
USGS,USGS 5427850,6/15/2021,50,42.9,0.159
"WAV Funding Request- 2021-22 UF-W, LF TMDL",WIDNR 133040,6/15/2021,,,0.159
USGS,USGS 5427850,6/16/2021,44.8,38.3,0.158
USGS,USGS 5427850,6/17/2021,32.4,27.6,0.158
USGS,USGS 5427850,6/18/2021,78.1,66.2,0.157
USGS,USGS 5427850,6/19/2021,84.9,71.7,0.156
USGS,USGS 5427850,6/20/2021,68,57.1,0.156
USGS,USGS 5427850,6/21/2021,73.3,61.2,0.154
Spring Creek (WBIC: 1261900) DO monitoring,WIDNR 133040,6/21/2021,,,0.155
USGS,USGS 5427850,6/22/2021,58.2,47.7,0.152
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,6/22/2021,,,0.25
USGS,USGS 5427850,6/23/2021,40.4,32.4,0.149
USGS,USGS 5427850,6/24/2021,71.1,55.9,0.146
USGS,USGS 5427850,6/25/2021,71.8,55.5,0.143
USGS,USGS 5427850,6/26/2021,53.7,40.6,0.14
USGS,USGS 5427850,6/27/2021,73.4,54.3,0.137
USGS,USGS 5427850,6/28/2021,61.7,44.7,0.134
USGS,USGS 5427850,6/29/2021,56.5,40,0.131
USGS,USGS 5427850,6/30/2021,63.8,44.2,0.128
USGS,USGS 5427850,7/1/2021,61.5,41.7,0.125
USGS,USGS 5427850,7/2/2021,51.7,34.2,0.122
USGS,USGS 5427850,7/3/2021,47,30.3,0.119
USGS,USGS 5427850,7/4/2021,41.4,26.1,0.117
USGS,USGS 5427850,7/5/2021,45.7,28,0.114
USGS,USGS 5427850,7/6/2021,55.8,33.4,0.111
USGS,USGS 5427850,7/7/2021,63.4,36.9,0.108
USGS,USGS 5427850,7/8/2021,45,25.5,0.105
USGS,USGS 5427850,7/9/2021,43.3,23.9,0.102
USGS,USGS 5427850,7/10/2021,55.1,29.5,0.099
USGS,USGS 5427850,7/11/2021,50.6,26.3,0.0961
USGS,USGS 5427850,7/12/2021,44,22.2,0.0932
USGS,USGS 5427850,7/13/2021,40.4,19.7,0.0902
USGS,USGS 5427850,7/14/2021,28.9,13.8,0.088
Impact of New Zealand Mudsnails on Southern WI streams 2021 (and 2022),WIDNR 133040,7/14/2021,,,0.0875
USGS,USGS 5427850,7/15/2021,70.9,33.6,0.0878
USGS,USGS 5427850,7/16/2021,52.3,24.7,0.0876
USGS,USGS 5427850,7/17/2021,49.6,23.4,0.0874
USGS,USGS 5427850,7/18/2021,42.6,20.1,0.0872
USGS,USGS 5427850,7/19/2021,44.4,20.9,0.087
USGS,USGS 5427850,7/20/2021,50.1,23.5,0.0868
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,7/20/2021,,,0.15
USGS,USGS 5427850,7/21/2021,46.9,21.9,0.0866
USGS,USGS 5427850,7/22/2021,41.5,19.4,0.0864
USGS,USGS 5427850,7/23/2021,43.1,20.1,0.0862
USGS,USGS 5427850,7/24/2021,52,24.2,0.086
USGS,USGS 5427850,7/25/2021,47.3,21.9,0.0858
USGS,USGS 5427850,7/26/2021,41.1,19,0.0857
USGS,USGS 5427850,7/27/2021,44.7,20.6,0.0855
USGS,USGS 5427850,7/28/2021,40.8,18.8,0.0853
USGS,USGS 5427850,7/29/2021,61.9,28.5,0.0851
USGS,USGS 5427850,7/30/2021,47.1,21.6,0.0849
USGS,USGS 5427850,7/31/2021,46.1,21.1,0.0847
USGS,USGS 5427850,8/1/2021,53.7,24.5,0.0845
USGS,USGS 5427850,8/2/2021,40.9,18.6,0.0843
USGS,USGS 5427850,8/3/2021,44.1,20,0.0841
USGS,USGS 5427850,8/4/2021,41.9,19,0.0839
USGS,USGS 5427850,8/5/2021,35.5,16,0.0838
USGS,USGS 5427850,8/6/2021,51.8,23.4,0.0836
USGS,USGS 5427850,8/7/2021,55.8,25.1,0.0834
USGS,USGS 5427850,8/8/2021,33,14.8,0.0832
USGS,USGS 5427850,8/9/2021,87.6,39,0.0823
Not listed,WIDNR 133040,8/9/2021,,,0.0827
Not listed,WIDNR 133040,8/9/2021,,,0.123
USGS,USGS 5427850,8/10/2021,61.9,26.2,0.0781
USGS,USGS 5427850,8/11/2021,62.7,24.7,0.0735
USGS,USGS 5427850,8/12/2021,69.6,26,0.0688
USGS,USGS 5427850,8/13/2021,54.9,19.1,0.0642
USGS,USGS 5427850,8/14/2021,50.1,16.1,0.0596
USGS,USGS 5427850,8/15/2021,46.2,13.7,0.0549
USGS,USGS 5427850,8/16/2021,47.8,13.2,0.0512
Not listed,WIDNR 133040,8/16/2021,,,0.0513
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,8/16/2021,,,0.07
USGS,USGS 5427850,8/17/2021,48.8,13.4,0.0507
USGS,USGS 5427850,8/18/2021,46.2,12.6,0.0504
USGS,USGS 5427850,8/19/2021,46.9,12.7,0.0502
USGS,USGS 5427850,8/20/2021,40.1,10.8,0.0499
USGS,USGS 5427850,8/21/2021,56.7,15.2,0.0496
USGS,USGS 5427850,8/22/2021,52.4,14,0.0494
USGS,USGS 5427850,8/23/2021,43,11.4,0.0491
USGS,USGS 5427850,8/24/2021,47,12.4,0.0488
USGS,USGS 5427850,8/25/2021,53.2,14,0.0486
USGS,USGS 5427850,8/26/2021,46,12,0.0483
USGS,USGS 5427850,8/27/2021,44,11.4,0.048
USGS,USGS 5427850,8/28/2021,54.6,14.1,0.0478
USGS,USGS 5427850,8/29/2021,58.8,15.1,0.0475
USGS,USGS 5427850,8/30/2021,56.1,14.3,0.0472
USGS,USGS 5427850,8/31/2021,54,13.7,0.047
USGS,USGS 5427850,9/1/2021,45.1,11.4,0.0467
USGS,USGS 5427850,9/2/2021,43.1,10.8,0.0464
USGS,USGS 5427850,9/3/2021,46.5,11.6,0.0462
USGS,USGS 5427850,9/4/2021,54.5,13.5,0.0459
USGS,USGS 5427850,9/5/2021,43.2,10.7,0.0456
USGS,USGS 5427850,9/6/2021,52.3,12.8,0.0454
USGS,USGS 5427850,9/7/2021,45,10.9,0.0451
USGS,USGS 5427850,9/8/2021,50.9,12.3,0.0448
USGS,USGS 5427850,9/9/2021,47.6,11.5,0.0446
USGS,USGS 5427850,9/10/2021,40.9,9.79,0.0443
USGS,USGS 5427850,9/11/2021,46.3,11,0.044
USGS,USGS 5427850,9/12/2021,54.4,12.9,0.0438
USGS,USGS 5427850,9/13/2021,42.6,10,0.0435
USGS,USGS 5427850,9/14/2021,47.7,11.1,0.0432
USGS,USGS 5427850,9/15/2021,47.3,11,0.043
Not listed,WIDNR 133040,9/15/2021,,,0.0434
USGS,USGS 5427850,9/16/2021,40.4,9.39,0.043
USGS,USGS 5427850,9/17/2021,53.5,12.4,0.043
USGS,USGS 5427850,9/18/2021,44.2,10.3,0.043
USGS,USGS 5427850,9/19/2021,41.4,9.6,0.043
USGS,USGS 5427850,9/20/2021,34.8,8.36,0.0438
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,9/20/2021,,,0.05
USGS,USGS 5427850,9/21/2021,94,27.7,0.0546
USGS,USGS 5427850,9/22/2021,69.9,19.4,0.0506
USGS,USGS 5427850,9/23/2021,48.2,11.1,0.0426
USGS,USGS 5427850,9/24/2021,39.7,8.61,0.0403
USGS,USGS 5427850,9/25/2021,57.5,12,0.0387
USGS,USGS 5427850,9/26/2021,46.5,9.31,0.0371
USGS,USGS 5427850,9/27/2021,56.7,10.9,0.0355
USGS,USGS 5427850,9/28/2021,42.2,7.74,0.034
USGS,USGS 5427850,9/29/2021,45.5,7.95,0.0324
USGS,USGS 5427850,9/30/2021,44.5,7.39,0.0308
USGS,USGS 5427850,10/1/2021,44.2,7.16,0.03
USGS,USGS 5427850,10/2/2021,44,7.12,0.03
USGS,USGS 5427850,10/3/2021,53.3,8.63,0.03
USGS,USGS 5427850,10/4/2021,50,8.19,0.0304
Not listed,WIDNR 133040,10/4/2021,,,0.0298
USGS,USGS 5427850,10/5/2021,45.3,7.83,0.0322
USGS,USGS 5427850,10/6/2021,42.8,7.86,0.0341
USGS,USGS 5427850,10/7/2021,41.2,7.99,0.036
USGS,USGS 5427850,10/8/2021,47,9.61,0.0379
USGS,USGS 5427850,10/9/2021,48.1,10.3,0.0398
USGS,USGS 5427850,10/10/2021,43.5,9.86,0.0417
USGS,USGS 5427850,10/11/2021,59.3,14,0.0436
USGS,USGS 5427850,10/12/2021,59.5,14.6,0.0455
USGS,USGS 5427850,10/13/2021,51.5,13.2,0.0474
USGS,USGS 5427850,10/14/2021,65.8,17.3,0.0487
Not listed,WIDNR 133040,10/14/2021,,,0.0493
USGS,USGS 5427850,10/15/2021,60.2,15.6,0.0479
USGS,USGS 5427850,10/16/2021,60.5,15.3,0.0469
USGS,USGS 5427850,10/17/2021,61.2,15.2,0.046
USGS,USGS 5427850,10/18/2021,56.2,13.7,0.045
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,10/18/2021,,,0.06
USGS,USGS 5427850,10/19/2021,44.4,10.6,0.044
USGS,USGS 5427850,10/20/2021,58.5,13.6,0.0431
USGS,USGS 5427850,10/21/2021,62.3,14.1,0.0421
USGS,USGS 5427850,10/22/2021,56.6,12.6,0.0411
USGS,USGS 5427850,10/23/2021,55.8,12.1,0.0402
USGS,USGS 5427850,10/24/2021,75.1,15.9,0.0392
USGS,USGS 5427850,10/25/2021,40.6,8.43,0.0382
USGS,USGS 5427850,10/26/2021,54.5,11,0.0373
USGS,USGS 5427850,10/27/2021,58.2,11.4,0.0363
USGS,USGS 5427850,10/28/2021,67.7,12.9,0.0353
USGS,USGS 5427850,10/29/2021,59.2,11,0.0344
USGS,USGS 5427850,10/30/2021,45.6,8.24,0.0334
USGS,USGS 5427850,10/31/2021,52.8,9.26,0.0324
USGS,USGS 5427850,11/1/2021,52.3,8.88,0.0315
USGS,USGS 5427850,11/2/2021,58.7,9.66,0.0305
USGS,USGS 5427850,11/3/2021,54.4,8.67,0.0296
USGS,USGS 5427850,11/4/2021,44.4,6.84,0.0286
USGS,USGS 5427850,11/5/2021,36.6,5.44,0.0276
USGS,USGS 5427850,11/6/2021,78,11.2,0.0266
USGS,USGS 5427850,11/7/2021,45.1,6.28,0.0257
USGS,USGS 5427850,11/8/2021,74.5,9.96,0.0247
USGS,USGS 5427850,11/9/2021,54.2,6.96,0.0238
USGS,USGS 5427850,11/10/2021,53.6,6.61,0.0228
USGS,USGS 5427850,11/11/2021,21.5,2.52,0.0218
USGS,USGS 5427850,11/12/2021,87.7,9.85,0.0209
USGS,USGS 5427850,11/13/2021,49.5,5.36,0.0199
USGS,USGS 5427850,11/14/2021,81.3,8.31,0.0189
USGS,USGS 5427850,11/15/2021,57.3,5.65,0.0183
Not listed,WIDNR 133040,11/15/2021,,,0.018
USGS,USGS 5427850,11/16/2021,48,4.97,0.0192
USGS,USGS 5427850,11/17/2021,53.1,5.82,0.0204
USGS,USGS 5427850,11/18/2021,63.1,7.39,0.0216
USGS,USGS 5427850,11/19/2021,50,6.1,0.0227
USGS,USGS 5427850,11/20/2021,73.6,9.52,0.0239
USGS,USGS 5427850,11/21/2021,50.7,6.88,0.0251
USGS,USGS 5427850,11/22/2021,65.2,9.25,0.0263
USGS,USGS 5427850,11/23/2021,29.5,4.34,0.0274
USGS,USGS 5427850,11/24/2021,77.9,12.1,0.0286
USGS,USGS 5427850,11/25/2021,68.3,11,0.0298
USGS,USGS 5427850,11/26/2021,42.2,7.08,0.031
USGS,USGS 5427850,11/27/2021,61,10.6,0.0322
USGS,USGS 5427850,11/28/2021,57.8,10.4,0.0333
USGS,USGS 5427850,11/29/2021,53.3,9.94,0.0345
USGS,USGS 5427850,11/30/2021,60.7,11.7,0.0357
USGS,USGS 5427850,12/1/2021,46,9.16,0.0369
USGS,USGS 5427850,12/2/2021,67.8,13.9,0.038
USGS,USGS 5427850,12/3/2021,60.9,12.9,0.0392
USGS,USGS 5427850,12/4/2021,56.1,12.2,0.0404
USGS,USGS 5427850,12/5/2021,56.1,12.6,0.0416
USGS,USGS 5427850,12/6/2021,35.8,8.3,0.0428
USGS,USGS 5427850,12/7/2021,56.2,13.3,0.0439
USGS,USGS 5427850,12/8/2021,52.1,12.7,0.0451
USGS,USGS 5427850,12/9/2021,54.4,13.6,0.0463
USGS,USGS 5427850,12/10/2021,58,14.9,0.0475
USGS,USGS 5427850,12/11/2021,79.1,20.8,0.0486
USGS,USGS 5427850,12/12/2021,70.5,19,0.0498
USGS,USGS 5427850,12/13/2021,76.4,21.1,0.0512
Not listed,WIDNR 133040,12/13/2021,,,0.0514
USGS,USGS 5427850,12/14/2021,64.8,18.7,0.0536
USGS,USGS 5427850,12/15/2021,15.3,4.45,0.0563
USGS,USGS 5427850,12/16/2021,61.6,17.1,0.0549
Not listed,WIDNR 133040,12/16/2021,,,0.0579
Not listed,WIDNR 133040,12/16/2021,,,0.0506
USGS,USGS 5427850,12/17/2021,118,43,0.0676
Not listed,WIDNR 133040,12/17/2021,,,0.0657
Not listed,WIDNR 133040,12/17/2021,,,0.0723
USGS,USGS 5427850,12/18/2021,56.7,17.2,0.056
USGS,USGS 5427850,12/19/2021,39,10.8,0.0513
USGS,USGS 5427850,12/20/2021,64.2,17.5,0.0505
USGS,USGS 5427850,12/21/2021,56.4,15.2,0.0498
USGS,USGS 5427850,12/22/2021,42.6,11.3,0.049
USGS,USGS 5427850,12/23/2021,55,14.3,0.0482
USGS,USGS 5427850,12/24/2021,59,15.1,0.0474
USGS,USGS 5427850,12/25/2021,62.6,15.8,0.0467
USGS,USGS 5427850,12/26/2021,62.7,15.5,0.0459
USGS,USGS 5427850,12/27/2021,41.7,10.2,0.0451
USGS,USGS 5427850,12/28/2021,59.2,14.2,0.0443
USGS,USGS 5427850,12/29/2021,55,12.9,0.0436
USGS,USGS 5427850,12/30/2021,46.2,10.7,0.0428
USGS,USGS 5427850,12/31/2021,55.9,12.7,0.042
USGS,USGS 5427850,1/1/2022,42.3,9.43,0.0412
USGS,USGS 5427850,1/2/2022,37.1,8.1,0.0404
USGS,USGS 5427850,1/3/2022,44.1,9.45,0.0397
USGS,USGS 5427850,1/4/2022,47.5,9.97,0.0389
USGS,USGS 5427850,1/5/2022,50.7,10.4,0.0381
USGS,USGS 5427850,1/6/2022,44.4,8.97,0.0374
USGS,USGS 5427850,1/7/2022,40.6,8.01,0.0366
USGS,USGS 5427850,1/8/2022,45.4,8.77,0.0358
USGS,USGS 5427850,1/9/2022,48.2,9.11,0.035
USGS,USGS 5427850,1/10/2022,44.5,8.23,0.0342
USGS,USGS 5427850,1/11/2022,41.3,7.46,0.0335
USGS,USGS 5427850,1/12/2022,49.4,8.72,0.0327
USGS,USGS 5427850,1/13/2022,55.4,9.6,0.0321
Not listed,WIDNR 133040,1/13/2022,,,0.0322
USGS,USGS 5427850,1/14/2022,58.5,10.2,0.0323
USGS,USGS 5427850,1/15/2022,47.3,8.34,0.0326
USGS,USGS 5427850,1/16/2022,43.6,7.75,0.0329
USGS,USGS 5427850,1/17/2022,47.2,8.47,0.0332
USGS,USGS 5427850,1/18/2022,50.8,9.21,0.0335
USGS,USGS 5427850,1/19/2022,50.7,9.27,0.0338
USGS,USGS 5427850,1/20/2022,38.6,7.12,0.0342
USGS,USGS 5427850,1/21/2022,39.1,7.28,0.0344
USGS,USGS 5427850,1/22/2022,44.5,8.36,0.0348
USGS,USGS 5427850,1/23/2022,48.8,9.24,0.0351
USGS,USGS 5427850,1/24/2022,50.9,9.71,0.0354
USGS,USGS 5427850,1/25/2022,50.7,9.76,0.0357
USGS,USGS 5427850,1/26/2022,46.3,8.99,0.036
USGS,USGS 5427850,1/27/2022,48.1,9.42,0.0363
USGS,USGS 5427850,1/28/2022,50.2,9.92,0.0366
USGS,USGS 5427850,1/29/2022,51,10.2,0.0369
USGS,USGS 5427850,1/30/2022,52.1,10.5,0.0372
USGS,USGS 5427850,1/31/2022,52.4,10.6,0.0375
USGS,USGS 5427850,2/1/2022,50.8,10.4,0.0378
USGS,USGS 5427850,2/2/2022,52.9,10.9,0.0381
USGS,USGS 5427850,2/3/2022,47.1,9.76,0.0384
USGS,USGS 5427850,2/4/2022,47.2,9.85,0.0387
USGS,USGS 5427850,2/5/2022,48.4,10.2,0.039
USGS,USGS 5427850,2/6/2022,51.6,11,0.0393
USGS,USGS 5427850,2/7/2022,56.6,12.1,0.0396
USGS,USGS 5427850,2/8/2022,58.1,12.5,0.0399
USGS,USGS 5427850,2/9/2022,61.2,13.3,0.0402
USGS,USGS 5427850,2/10/2022,64,14,0.0405
USGS,USGS 5427850,2/11/2022,66.4,14.6,0.0408
USGS,USGS 5427850,2/12/2022,62.2,13.8,0.0411
USGS,USGS 5427850,2/13/2022,58.6,13.1,0.0414
USGS,USGS 5427850,2/14/2022,58,13.1,0.0417
USGS,USGS 5427850,2/15/2022,59.9,13.6,0.0422
Not listed,WIDNR 133040,2/15/2022,,,0.0423
USGS,USGS 5427850,2/16/2022,65.6,15.3,0.0432
USGS,USGS 5427850,2/17/2022,67.2,16.1,0.0444
USGS,USGS 5427850,2/18/2022,49.6,12.2,0.0455
USGS,USGS 5427850,2/19/2022,55,13.9,0.0467
USGS,USGS 5427850,2/20/2022,62,16,0.0478
USGS,USGS 5427850,2/21/2022,83.9,22.2,0.0489
USGS,USGS 5427850,2/22/2022,61.7,16.7,0.0501
USGS,USGS 5427850,2/23/2022,58.6,16.2,0.0512
USGS,USGS 5427850,2/24/2022,57.5,16.2,0.0524
USGS,USGS 5427850,2/25/2022,56.8,16.4,0.0535
USGS,USGS 5427850,2/26/2022,57.4,16.9,0.0546
USGS,USGS 5427850,2/27/2022,60.2,18.1,0.0558
USGS,USGS 5427850,2/28/2022,69.2,21.3,0.0569
USGS,USGS 5427850,3/1/2022,92.1,27.9,0.0563
Not listed,WIDNR 133040,3/1/2022,,,0.0577
Not listed,WIDNR 133040,3/1/2022,,,0.0491
USGS,USGS 5427850,3/2/2022,88.8,42.9,0.0898
Not listed,WIDNR 133040,3/2/2022,,,0.0835
USGS,USGS 5427850,3/3/2022,70,40.2,0.107
USGS,USGS 5427850,3/4/2022,62.9,41.3,0.121
Not listed,WIDNR 133040,3/4/2022,,,0.124
USGS,USGS 5427850,3/5/2022,69.2,49.2,0.13
Not listed,WIDNR 133040,3/5/2022,,,0.144
USGS,USGS 5427850,3/6/2022,196,372,0.311
Not listed,WIDNR 133040,3/6/2022,,,0.196
Not listed,WIDNR 133040,3/6/2022,,,0.137
Not listed,WIDNR 133040,3/6/2022,,,0.359
Not listed,WIDNR 133040,3/6/2022,,,0.724
USGS,USGS 5427850,3/7/2022,177,640,0.623
Not listed,WIDNR 133040,3/7/2022,,,0.896
USGS,USGS 5427850,3/8/2022,81.5,71.2,0.16
