Source_ID,Site_ID,sampledate,Q_cfs,SRP_mgL,SRP_lbday
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/16/2019,,0.0246,
USGS,USGS 5427850,5/17/2019,127,0.0273,19
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/17/2019,,0.0311,
USGS,USGS 5427850,5/18/2019,129,0.0159,10.6
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/18/2019,,0.0116,
USGS,USGS 5427850,5/19/2019,109,0.0126,7.47
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/19/2019,,0.013,
USGS,USGS 5427850,5/20/2019,150,0.0107,8.88
USGS,USGS 5427850,5/21/2019,122,0.024,15.1
USGS,USGS 5427850,5/22/2019,97.5,0.0334,17.1
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/22/2019,,0.0367,
USGS,USGS 5427850,5/23/2019,135,0.0268,19.4
USGS,USGS 5427850,5/24/2019,128,0.0201,13.6
USGS,USGS 5427850,5/25/2019,298,0.0149,23.5
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/25/2019,,0.0173,
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/25/2019,,0.0135,
USGS,USGS 5427850,5/26/2019,507,0.0666,176
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/26/2019,,0.0297,
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/26/2019,,0.127,
USGS,USGS 5427850,5/27/2019,278,0.143,212
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/27/2019,,0.137,
USGS,USGS 5427850,5/28/2019,176,0.156,148
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/28/2019,,0.159,
USGS,USGS 5427850,5/29/2019,135,0.149,109
USGS,USGS 5427850,5/30/2019,123,0.143,95.1
USGS,USGS 5427850,5/31/2019,95.7,0.136,70.2
Pheasant Branch (USGS # 9KP41),WIDNR 133040,5/31/2019,,0.134,
USGS,USGS 5427850,6/1/2019,125,0.13,88
USGS,USGS 5427850,6/2/2019,112,0.123,74
USGS,USGS 5427850,6/3/2019,92.4,0.116,57.8
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,6/3/2019,,0.027,
USGS,USGS 5427850,6/4/2019,86.1,0.109,50.5
USGS,USGS 5427850,6/5/2019,112,0.102,61.8
USGS,USGS 5427850,6/6/2019,93.7,0.0955,48.3
USGS,USGS 5427850,6/7/2019,88.5,0.0886,42.4
USGS,USGS 5427850,6/8/2019,89.4,0.0818,39.6
USGS,USGS 5427850,6/9/2019,87.1,0.075,35.2
USGS,USGS 5427850,6/10/2019,85.5,0.0681,31.6
USGS,USGS 5427850,6/11/2019,81.7,0.061,26.8
Pheasant Branch (USGS # 9KP41),WIDNR 133040,6/11/2019,,0.062,
USGS,USGS 5427850,6/12/2019,111,0.0527,31.4
USGS,USGS 5427850,6/13/2019,104,0.0442,25
USGS,USGS 5427850,6/14/2019,54.9,0.0358,10.2
USGS,USGS 5427850,6/15/2019,150,0.0273,22.7
USGS,USGS 5427850,6/16/2019,101,0.0189,10.3
USGS,USGS 5427850,6/17/2019,88.1,0.0109,5.26
USGS,USGS 5427850,6/18/2019,88.5,0.0087,4.16
USGS,USGS 5427850,6/19/2019,105,0.00835,4.76
USGS,USGS 5427850,6/20/2019,99,0.008,4.29
USGS,USGS 5427850,6/21/2019,94.1,0.00765,3.89
USGS,USGS 5427850,6/22/2019,88.2,0.0073,3.49
USGS,USGS 5427850,6/23/2019,83.3,0.00695,3.13
USGS,USGS 5427850,6/24/2019,96.7,0.0066,3.44
USGS,USGS 5427850,6/25/2019,123,0.00625,4.18
USGS,USGS 5427850,6/26/2019,111,0.00731,4.24
Pheasant Branch (USGS # 9KP41),WIDNR 133040,6/26/2019,,0.00589,
USGS,USGS 5427850,6/27/2019,90.2,0.0115,5.53
USGS,USGS 5427850,6/28/2019,155,0.0175,15.2
Not Listed,WIDNR 133040,6/28/2019,,0.0136,
Not Listed,WIDNR 133040,6/28/2019,,0.0163,
USGS,USGS 5427850,6/29/2019,228,0.0261,32.5
Not Listed,WIDNR 133040,6/29/2019,,0.0292,
Not Listed,WIDNR 133040,6/29/2019,,0.0239,
USGS,USGS 5427850,6/30/2019,162,0.0265,23.2
Not Listed,WIDNR 133040,6/30/2019,,0.0268,
USGS,USGS 5427850,7/1/2019,188,0.0297,30
Not Listed,WIDNR 133040,7/1/2019,,0.0255,
USGS,USGS 5427850,7/2/2019,155,0.0439,35.4
Not Listed,WIDNR 133040,7/2/2019,,0.0347,
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,7/2/2019,,0.02,
USGS,USGS 5427850,7/3/2019,151,0.0741,60.1
USGS,USGS 5427850,7/4/2019,147,0.105,82
USGS,USGS 5427850,7/5/2019,144,0.136,104
USGS,USGS 5427850,7/6/2019,133,0.157,113
Not Listed,WIDNR 133040,7/6/2019,,0.161,
USGS,USGS 5427850,7/7/2019,106,0.149,86
USGS,USGS 5427850,7/8/2019,98.3,0.139,74.1
USGS,USGS 5427850,7/9/2019,88.1,0.129,61.9
USGS,USGS 5427850,7/10/2019,95.1,0.119,62
USGS,USGS 5427850,7/11/2019,114,0.109,68.3
USGS,USGS 5427850,7/12/2019,83.8,0.099,45.5
USGS,USGS 5427850,7/13/2019,94.9,0.0889,46.3
USGS,USGS 5427850,7/14/2019,82.3,0.0789,35.6
USGS,USGS 5427850,7/15/2019,68.2,0.0705,26.3
Not Listed,WIDNR 133040,7/15/2019,,0.07,
USGS,USGS 5427850,7/16/2019,100,0.0684,37.3
USGS,USGS 5427850,7/17/2019,80.7,0.0669,29.5
USGS,USGS 5427850,7/18/2019,82.9,0.0655,29.4
USGS,USGS 5427850,7/19/2019,174,0.0636,60.2
Not Listed,WIDNR 133040,7/19/2019,,0.0637,
USGS,USGS 5427850,7/20/2019,278,0.0594,90
Not Listed,WIDNR 133040,7/20/2019,,0.29,
Not Listed,WIDNR 133040,7/20/2019,,0.0566,
USGS,USGS 5427850,7/21/2019,196,0.0911,93
USGS,USGS 5427850,7/22/2019,114,0.127,78.2
Not Listed,WIDNR 133040,7/22/2019,,0.131,
USGS,USGS 5427850,7/23/2019,76.5,0.118,49.3
USGS,USGS 5427850,7/24/2019,80.1,0.108,46.9
USGS,USGS 5427850,7/25/2019,80.2,0.0986,42.9
USGS,USGS 5427850,7/26/2019,73.9,0.0886,35.6
USGS,USGS 5427850,7/27/2019,93.1,0.0786,39.6
USGS,USGS 5427850,7/28/2019,78.3,0.0687,29.3
USGS,USGS 5427850,7/29/2019,104,0.0588,32.9
USGS,USGS 5427850,7/30/2019,96.1,0.0488,25.5
USGS,USGS 5427850,7/31/2019,83.4,0.0391,17.7
USGS,USGS 5427850,8/1/2019,67.2,0.036,13.1
USGS,USGS 5427850,8/2/2019,72.7,0.0359,14.1
USGS,USGS 5427850,8/3/2019,73.2,0.0358,14.2
USGS,USGS 5427850,8/4/2019,87.5,0.0357,16.9
USGS,USGS 5427850,8/5/2019,78.2,0.0357,15.1
USGS,USGS 5427850,8/6/2019,136,0.0356,26.2
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,8/6/2019,,0.026,
USGS,USGS 5427850,8/7/2019,107,0.0355,20.6
USGS,USGS 5427850,8/8/2019,115,0.0355,22.1
USGS,USGS 5427850,8/9/2019,84.7,0.0354,16.2
USGS,USGS 5427850,8/10/2019,78.2,0.0353,15
USGS,USGS 5427850,8/11/2019,77.5,0.0353,14.8
USGS,USGS 5427850,8/12/2019,83.4,0.0352,15.9
USGS,USGS 5427850,8/13/2019,74.8,0.0351,14.3
USGS,USGS 5427850,8/14/2019,98.5,0.035,18.7
USGS,USGS 5427850,8/15/2019,86.1,0.035,16.3
Not Listed,WIDNR 133040,8/15/2019,,0.0347,
USGS,USGS 5427850,8/16/2019,89,0.0352,17
USGS,USGS 5427850,8/17/2019,101,0.0353,19.3
USGS,USGS 5427850,8/18/2019,93.9,0.0354,18.1
USGS,USGS 5427850,8/19/2019,101,0.0356,19.5
USGS,USGS 5427850,8/20/2019,88.9,0.0357,17.2
USGS,USGS 5427850,8/21/2019,87.8,0.0359,17.1
USGS,USGS 5427850,8/22/2019,84.3,0.036,16.5
USGS,USGS 5427850,8/23/2019,81.2,0.0362,15.9
USGS,USGS 5427850,8/24/2019,76.6,0.0363,15.1
USGS,USGS 5427850,8/25/2019,79.1,0.0364,15.7
USGS,USGS 5427850,8/26/2019,81.3,0.0366,16.1
USGS,USGS 5427850,8/27/2019,76.4,0.0367,15.2
USGS,USGS 5427850,8/28/2019,85.6,0.0369,17.1
USGS,USGS 5427850,8/29/2019,76.3,0.037,15.3
USGS,USGS 5427850,8/30/2019,90.4,0.0372,18.2
USGS,USGS 5427850,8/31/2019,78.2,0.0373,15.8
USGS,USGS 5427850,9/1/2019,72.1,0.0374,14.7
USGS,USGS 5427850,9/2/2019,72.9,0.0376,14.9
USGS,USGS 5427850,9/3/2019,72.2,0.0377,14.8
USGS,USGS 5427850,9/4/2019,91.4,0.0379,18.8
USGS,USGS 5427850,9/5/2019,64.8,0.038,13.4
USGS,USGS 5427850,9/6/2019,89.1,0.0381,18.5
USGS,USGS 5427850,9/7/2019,74.3,0.0383,15.4
USGS,USGS 5427850,9/8/2019,78.1,0.0384,16.3
USGS,USGS 5427850,9/9/2019,67.1,0.0386,14.1
USGS,USGS 5427850,9/10/2019,108,0.0387,22.6
USGS,USGS 5427850,9/11/2019,124,0.0389,26.3
USGS,USGS 5427850,9/12/2019,97.7,0.04,21.2
USGS,USGS 5427850,9/13/2019,161,0.0472,42.2
USGS,USGS 5427850,9/14/2019,189,0.0481,50.5
USGS,USGS 5427850,9/15/2019,121,0.0329,21.7
USGS,USGS 5427850,9/16/2019,91.4,0.0192,9.66
Not Listed,WIDNR 133040,9/16/2019,,0.017,
USGS,USGS 5427850,9/17/2019,83,0.0188,8.48
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,9/17/2019,,0.012,
USGS,USGS 5427850,9/18/2019,81.2,0.0206,9.1
USGS,USGS 5427850,9/19/2019,93,0.0224,11.3
USGS,USGS 5427850,9/20/2019,83.8,0.0242,11
USGS,USGS 5427850,9/21/2019,53.6,0.026,7.6
USGS,USGS 5427850,9/22/2019,179,0.0279,27.2
USGS,USGS 5427850,9/23/2019,254,0.0297,40.9
USGS,USGS 5427850,9/24/2019,133,0.0312,22.4
Not Listed,WIDNR 133040,9/24/2019,,0.0311,
USGS,USGS 5427850,9/25/2019,140,0.0321,24.4
USGS,USGS 5427850,9/26/2019,94.2,0.033,16.9
USGS,USGS 5427850,9/27/2019,97.3,0.0339,17.9
USGS,USGS 5427850,9/28/2019,106,0.0348,19.9
USGS,USGS 5427850,9/29/2019,116,0.0357,22.4
USGS,USGS 5427850,9/30/2019,134,0.0366,26.5
USGS,USGS 5427850,10/1/2019,216,0.0376,44.3
Not Listed,WIDNR 133040,10/1/2019,,0.0365,
USGS,USGS 5427850,10/2/2019,705,0.0804,332
Not Listed,WIDNR 133040,10/2/2019,,0.0616,
USGS,USGS 5427850,10/3/2019,819,0.191,842
Not Listed,WIDNR 133040,10/3/2019,,0.141,
Not Listed,WIDNR 133040,10/3/2019,,0.226,
USGS,USGS 5427850,10/4/2019,493,0.214,541
Not Listed,WIDNR 133040,10/4/2019,,0.15,
USGS,USGS 5427850,10/5/2019,205,0.342,376
Not Listed,WIDNR 133040,10/5/2019,,0.357,
USGS,USGS 5427850,10/6/2019,257,0.319,442
Not Listed,WIDNR 133040,10/6/2019,,0.307,
USGS,USGS 5427850,10/7/2019,211,0.238,276
USGS,USGS 5427850,10/8/2019,144,0.13,102
USGS,USGS 5427850,10/9/2019,140,0.108,81.8
Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data,WIDNR 133040,10/9/2019,,0.227,
USGS,USGS 5427850,10/10/2019,138,0.106,79
USGS,USGS 5427850,10/11/2019,97.8,0.104,54.9
USGS,USGS 5427850,10/12/2019,188,0.114,125
USGS,USGS 5427850,10/13/2019,188,0.118,120
USGS,USGS 5427850,10/14/2019,156,0.118,99.1
USGS,USGS 5427850,10/15/2019,137,0.117,86.5
Not Listed,WIDNR 133040,10/15/2019,,0.118,
USGS,USGS 5427850,10/16/2019,157,0.11,93.9
USGS,USGS 5427850,10/17/2019,134,0.103,74.7
USGS,USGS 5427850,10/18/2019,121,0.0961,62.7
USGS,USGS 5427850,10/19/2019,144,0.089,69
USGS,USGS 5427850,10/20/2019,134,0.082,59.4
USGS,USGS 5427850,10/21/2019,51,0.0895,23.6
USGS,USGS 5427850,10/22/2019,186,0.103,102
USGS,USGS 5427850,10/23/2019,178,0.0638,61.7
USGS,USGS 5427850,10/24/2019,134,0.0273,19.8
USGS,USGS 5427850,10/25/2019,123,0.0214,14.3
USGS,USGS 5427850,10/26/2019,144,0.0208,16.3
USGS,USGS 5427850,10/27/2019,125,0.0203,13.7
USGS,USGS 5427850,10/28/2019,137,0.0197,14.6
USGS,USGS 5427850,10/29/2019,133,0.0191,13.8
USGS,USGS 5427850,10/30/2019,154,0.0186,15.4
USGS,USGS 5427850,10/31/2019,122,0.018,11.9
USGS,USGS 5427850,11/1/2019,123,0.0174,11.6
USGS,USGS 5427850,11/2/2019,143,0.0168,13
USGS,USGS 5427850,11/3/2019,127,0.0162,11.2
USGS,USGS 5427850,11/4/2019,149,0.0157,12.6
USGS,USGS 5427850,11/5/2019,136,0.0151,11.1
USGS,USGS 5427850,11/6/2019,147,0.0145,11.5
USGS,USGS 5427850,11/7/2019,119,0.014,9
USGS,USGS 5427850,11/8/2019,89.5,0.0134,6.48
USGS,USGS 5427850,11/9/2019,135,0.0128,9.35
USGS,USGS 5427850,11/10/2019,137,0.0122,9.04
USGS,USGS 5427850,11/11/2019,118,0.0116,7.42
USGS,USGS 5427850,11/12/2019,96.1,0.0111,5.76
USGS,USGS 5427850,11/13/2019,105,0.0105,5.97
USGS,USGS 5427850,11/14/2019,95.2,0.0103,5.3
Not Listed,WIDNR 133040,11/14/2019,,0.0102,
USGS,USGS 5427850,11/15/2019,93.9,0.0116,5.88
USGS,USGS 5427850,11/16/2019,99.2,0.013,6.94
USGS,USGS 5427850,11/17/2019,116,0.0143,9.01
USGS,USGS 5427850,11/18/2019,116,0.0157,9.89
USGS,USGS 5427850,11/19/2019,115,0.0171,10.6
USGS,USGS 5427850,11/20/2019,111,0.0185,11.1
USGS,USGS 5427850,11/21/2019,162,0.0199,17.6
USGS,USGS 5427850,11/22/2019,202,0.0207,22.6
Not Listed,WIDNR 133040,11/22/2019,,0.0212,
USGS,USGS 5427850,11/23/2019,145,0.0198,15.5
USGS,USGS 5427850,11/24/2019,129,0.0188,13.1
USGS,USGS 5427850,11/25/2019,121,0.0179,11.7
USGS,USGS 5427850,11/26/2019,138,0.0164,12.3
Not Listed,WIDNR 133040,11/26/2019,,0.0171,
USGS,USGS 5427850,11/27/2019,147,0.0131,9.93
USGS,USGS 5427850,11/28/2019,237,0.0103,13.2
Not Listed,WIDNR 133040,11/28/2019,,0.00963,
USGS,USGS 5427850,11/29/2019,149,0.0102,8.22
USGS,USGS 5427850,11/30/2019,150,0.0105,8.49
USGS,USGS 5427850,12/1/2019,242,0.0107,14
USGS,USGS 5427850,12/2/2019,170,0.0109,10
USGS,USGS 5427850,12/3/2019,134,0.0111,8.04
USGS,USGS 5427850,12/4/2019,137,0.0114,8.4
USGS,USGS 5427850,12/5/2019,121,0.0116,7.59
USGS,USGS 5427850,12/6/2019,122,0.0118,7.78
USGS,USGS 5427850,12/7/2019,83.4,0.012,5.41
USGS,USGS 5427850,12/8/2019,140,0.0122,9.25
USGS,USGS 5427850,12/9/2019,104,0.0124,7.01
USGS,USGS 5427850,12/10/2019,125,0.0127,8.57
USGS,USGS 5427850,12/11/2019,87.1,0.0129,6.06
USGS,USGS 5427850,12/12/2019,94.7,0.0131,6.71
USGS,USGS 5427850,12/13/2019,100,0.0133,7.2
USGS,USGS 5427850,12/14/2019,105,0.0136,7.71
USGS,USGS 5427850,12/15/2019,92.7,0.0138,6.9
USGS,USGS 5427850,12/16/2019,91,0.0142,6.97
Not Listed,WIDNR 133040,12/16/2019,,0.0137,
USGS,USGS 5427850,12/17/2019,90.6,0.0156,7.64
USGS,USGS 5427850,12/18/2019,80.3,0.0172,7.45
USGS,USGS 5427850,12/19/2019,87.1,0.0188,8.85
USGS,USGS 5427850,12/20/2019,95.6,0.0204,10.5
USGS,USGS 5427850,12/21/2019,100,0.022,11.9
USGS,USGS 5427850,12/22/2019,101,0.0235,12.9
USGS,USGS 5427850,12/23/2019,109,0.0251,14.7
USGS,USGS 5427850,12/24/2019,101,0.0267,14.6
USGS,USGS 5427850,12/25/2019,104,0.0283,15.8
USGS,USGS 5427850,12/26/2019,96.2,0.0299,15.5
USGS,USGS 5427850,12/27/2019,106,0.0315,18
USGS,USGS 5427850,12/28/2019,111,0.033,19.8
USGS,USGS 5427850,12/29/2019,169,0.0346,31.6
USGS,USGS 5427850,12/30/2019,207,0.041,45.9
Not Listed,WIDNR 133040,12/30/2019,,0.0358,
USGS,USGS 5427850,12/31/2019,233,0.055,69.4
Not Listed,WIDNR 133040,12/31/2019,,0.0607,
USGS,USGS 5427850,1/1/2020,143,0.0362,28.4
USGS,USGS 5427850,1/2/2020,133,0.026,18.6
USGS,USGS 5427850,1/3/2020,132,0.026,18.5
USGS,USGS 5427850,1/4/2020,118,0.026,16.6
USGS,USGS 5427850,1/5/2020,101,0.026,14.2
USGS,USGS 5427850,1/6/2020,115,0.026,16.1
USGS,USGS 5427850,1/7/2020,98.2,0.026,13.8
USGS,USGS 5427850,1/8/2020,98.6,0.026,13.8
USGS,USGS 5427850,1/9/2020,96,0.026,13.5
USGS,USGS 5427850,1/10/2020,114,0.026,16
USGS,USGS 5427850,1/11/2020,92.9,0.026,13
USGS,USGS 5427850,1/12/2020,94.7,0.026,13.3
USGS,USGS 5427850,1/13/2020,99.7,0.026,14
USGS,USGS 5427850,1/14/2020,97.8,0.026,13.7
USGS,USGS 5427850,1/15/2020,100,0.026,14.1
Not Listed,WIDNR 133040,1/15/2020,,0.0257,
USGS,USGS 5427850,1/16/2020,88.6,0.026,12.4
USGS,USGS 5427850,1/17/2020,78.5,0.026,11
USGS,USGS 5427850,1/18/2020,100,0.026,14
USGS,USGS 5427850,1/19/2020,89.4,0.026,12.6
USGS,USGS 5427850,1/20/2020,83.9,0.026,11.8
USGS,USGS 5427850,1/21/2020,79.4,0.026,11.2
USGS,USGS 5427850,1/22/2020,85.7,0.026,12
USGS,USGS 5427850,1/23/2020,90.8,0.026,12.7
USGS,USGS 5427850,1/24/2020,95.8,0.026,13.4
USGS,USGS 5427850,1/25/2020,96,0.026,13.5
USGS,USGS 5427850,1/26/2020,101,0.026,14.1
USGS,USGS 5427850,1/27/2020,101,0.026,14.2
USGS,USGS 5427850,1/28/2020,98.5,0.026,13.8
USGS,USGS 5427850,1/29/2020,96.1,0.026,13.5
USGS,USGS 5427850,1/30/2020,94.5,0.026,13.3
USGS,USGS 5427850,1/31/2020,95.9,0.026,13.5
USGS,USGS 5427850,2/1/2020,95,0.026,13.3
USGS,USGS 5427850,2/2/2020,109,0.0283,16.8
USGS,USGS 5427850,2/3/2020,126,0.0336,22.9
USGS,USGS 5427850,2/4/2020,113,0.0326,19.9
USGS,USGS 5427850,2/5/2020,105,0.0299,16.9
USGS,USGS 5427850,2/6/2020,104,0.0271,15.2
USGS,USGS 5427850,2/7/2020,98.2,0.0251,13.3
USGS,USGS 5427850,2/8/2020,96,0.025,13
USGS,USGS 5427850,2/9/2020,98.9,0.025,13.4
USGS,USGS 5427850,2/10/2020,95.2,0.025,12.9
USGS,USGS 5427850,2/11/2020,93.5,0.025,12.6
USGS,USGS 5427850,2/12/2020,95.2,0.025,12.9
Not Listed,WIDNR 133040,2/12/2020,,0.0248,
USGS,USGS 5427850,2/13/2020,88.4,0.025,11.9
USGS,USGS 5427850,2/14/2020,76.4,0.025,10.3
USGS,USGS 5427850,2/15/2020,88.1,0.025,11.9
USGS,USGS 5427850,2/16/2020,96,0.025,13
USGS,USGS 5427850,2/17/2020,92.4,0.025,12.5
USGS,USGS 5427850,2/18/2020,93.2,0.025,12.6
USGS,USGS 5427850,2/19/2020,84.8,0.025,11.5
USGS,USGS 5427850,2/20/2020,74.9,0.025,10.1
USGS,USGS 5427850,2/21/2020,81.8,0.025,11
USGS,USGS 5427850,2/22/2020,90.8,0.025,12.3
USGS,USGS 5427850,2/23/2020,94.1,0.025,12.7
USGS,USGS 5427850,2/24/2020,100,0.025,13.6
USGS,USGS 5427850,2/25/2020,101,0.025,13.6
USGS,USGS 5427850,2/26/2020,85.4,0.025,11.5
USGS,USGS 5427850,2/27/2020,88.9,0.025,12
USGS,USGS 5427850,2/28/2020,87.8,0.025,11.8
USGS,USGS 5427850,2/29/2020,85.2,0.025,11.5
USGS,USGS 5427850,3/1/2020,89.9,0.025,12.1
USGS,USGS 5427850,3/2/2020,101,0.025,13.6
USGS,USGS 5427850,3/3/2020,111,0.0256,15.5
USGS,USGS 5427850,3/4/2020,135,0.0358,26.3
Not Listed,WIDNR 133040,3/4/2020,,0.0318,
USGS,USGS 5427850,3/5/2020,138,0.0671,50.5
Not Listed,WIDNR 133040,3/5/2020,,0.0687,
USGS,USGS 5427850,3/6/2020,185,0.0585,58.6
Not Listed,WIDNR 133040,3/6/2020,,0.0785,
Not Listed,WIDNR 133040,3/6/2020,,0.0423,
USGS,USGS 5427850,3/7/2020,145,0.0814,63.5
Not Listed,WIDNR 133040,3/7/2020,,0.101,
USGS,USGS 5427850,3/8/2020,158,0.081,68.8
USGS,USGS 5427850,3/9/2020,212,0.0684,79.1
Not Listed,WIDNR 133040,3/9/2020,,0.0599,
USGS,USGS 5427850,3/10/2020,269,0.0869,127
Not Listed,WIDNR 133040,3/10/2020,,0.0796,
USGS,USGS 5427850,3/11/2020,254,0.0908,124
Not Listed,WIDNR 133040,3/11/2020,,0.0968,
USGS,USGS 5427850,3/12/2020,204,0.0757,83.8
Not Listed,WIDNR 133040,3/12/2020,,0.0823,
USGS,USGS 5427850,3/13/2020,169,0.0622,56.7
Not Listed,WIDNR 133040,3/13/2020,,0.0661,
USGS,USGS 5427850,3/14/2020,168,0.052,47.3
USGS,USGS 5427850,3/15/2020,115,0.0419,26.1
USGS,USGS 5427850,3/16/2020,107,0.0328,19
Not Listed,WIDNR 133040,3/16/2020,,0.032,
USGS,USGS 5427850,3/17/2020,117,0.0293,18.5
USGS,USGS 5427850,3/18/2020,124,0.0266,17.9
USGS,USGS 5427850,3/19/2020,162,0.024,20.8
USGS,USGS 5427850,3/20/2020,363,0.0245,48.6
Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake,WIDNR 133040,3/20/2020,,0.0218,
USGS,USGS 5427850,3/21/2020,359,0.0464,88.1
Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake,WIDNR 133040,3/21/2020,,0.029,
Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake,WIDNR 133040,3/21/2020,,0.0522,
USGS,USGS 5427850,3/22/2020,203,0.0688,74.3
USGS,USGS 5427850,3/23/2020,151,0.0785,64
Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake,WIDNR 133040,3/23/2020,,0.0823,
USGS,USGS 5427850,3/24/2020,140,0.0692,52.2
USGS,USGS 5427850,3/25/2020,133,0.0592,42.2
USGS,USGS 5427850,3/26/2020,138,0.0491,36.8
USGS,USGS 5427850,3/27/2020,133,0.039,28.1
USGS,USGS 5427850,3/28/2020,141,0.029,22
USGS,USGS 5427850,3/29/2020,152,0.0189,14.5
USGS,USGS 5427850,3/30/2020,189,0.0115,11.8
Not Listed,WIDNR 133040,3/30/2020,,0.0113,
USGS,USGS 5427850,3/31/2020,128,0.0113,7.81
USGS,USGS 5427850,4/1/2020,119,0.0116,7.41
USGS,USGS 5427850,4/2/2020,114,0.0118,7.26
USGS,USGS 5427850,4/3/2020,114,0.012,7.43
USGS,USGS 5427850,4/4/2020,117,0.0123,7.78
USGS,USGS 5427850,4/5/2020,108,0.0126,7.34
USGS,USGS 5427850,4/6/2020,110,0.0128,7.58
USGS,USGS 5427850,4/7/2020,110,0.013,7.75
USGS,USGS 5427850,4/8/2020,112,0.0133,8.05
USGS,USGS 5427850,4/9/2020,126,0.0135,9.25
USGS,USGS 5427850,4/10/2020,116,0.0138,8.68
USGS,USGS 5427850,4/11/2020,113,0.014,8.59
USGS,USGS 5427850,4/12/2020,127,0.0143,9.81
USGS,USGS 5427850,4/13/2020,109,0.0145,8.55
USGS,USGS 5427850,4/14/2020,134,0.0148,10.7
USGS,USGS 5427850,4/15/2020,127,0.015,10.2
Lake evaluation monitoring of weevil control of Eurasian water milfoil in two West District Lakes,WIDNR 133040,4/15/2020,,0.0149,
USGS,USGS 5427850,4/16/2020,109,0.015,8.83
USGS,USGS 5427850,4/17/2020,110,0.015,8.88
USGS,USGS 5427850,4/18/2020,65.3,0.015,5.29
USGS,USGS 5427850,4/19/2020,149,0.015,12.1
USGS,USGS 5427850,4/20/2020,89.8,0.015,7.28
USGS,USGS 5427850,4/21/2020,111,0.015,8.99
USGS,USGS 5427850,4/22/2020,102,0.015,8.28
USGS,USGS 5427850,4/23/2020,108,0.015,8.73
USGS,USGS 5427850,4/24/2020,92.7,0.015,7.51
USGS,USGS 5427850,4/25/2020,99.3,0.015,8.05
USGS,USGS 5427850,4/26/2020,92.8,0.015,7.52
USGS,USGS 5427850,4/27/2020,97.9,0.015,7.93
USGS,USGS 5427850,4/28/2020,112,0.015,9.1
USGS,USGS 5427850,4/29/2020,141,0.015,11.4
USGS,USGS 5427850,4/30/2020,99.2,0.015,8.04
USGS,USGS 5427850,5/1/2020,92.5,0.015,7.49
USGS,USGS 5427850,5/2/2020,109,0.015,8.81
USGS,USGS 5427850,5/3/2020,104,0.015,8.43
USGS,USGS 5427850,5/4/2020,101,0.015,8.16
USGS,USGS 5427850,5/5/2020,79.3,0.015,6.42
USGS,USGS 5427850,5/6/2020,87.2,0.015,7.06
USGS,USGS 5427850,5/7/2020,96.9,0.015,7.85
USGS,USGS 5427850,5/8/2020,89.9,0.015,7.28
USGS,USGS 5427850,5/9/2020,69.6,0.015,5.64
USGS,USGS 5427850,5/10/2020,109,0.015,8.86
USGS,USGS 5427850,5/11/2020,90.3,0.015,7.31
USGS,USGS 5427850,5/12/2020,98.5,0.015,7.98
USGS,USGS 5427850,5/13/2020,73.5,0.015,5.95
USGS,USGS 5427850,5/14/2020,111,0.015,8.96
USGS,USGS 5427850,5/15/2020,124,0.015,10.1
USGS,USGS 5427850,5/16/2020,106,0.015,8.6
USGS,USGS 5427850,5/17/2020,180,0.048,58.6
Not Listed,WIDNR 133040,5/17/2020,,0.102,
USGS,USGS 5427850,5/18/2020,373,0.0376,75.3
Not Listed,WIDNR 133040,5/18/2020,,0.0235,
Not Listed,WIDNR 133040,5/18/2020,,0.0426,
USGS,USGS 5427850,5/19/2020,289,0.0204,33.7
Not Listed,WIDNR 133040,5/19/2020,,0.0106,
USGS,USGS 5427850,5/20/2020,153,0.0236,18.8
USGS,USGS 5427850,5/21/2020,120,0.0365,23.7
Not Listed,WIDNR 133040,5/21/2020,,0.0377,
USGS,USGS 5427850,5/22/2020,115,0.036,22.4
USGS,USGS 5427850,5/23/2020,117,0.0343,21.7
USGS,USGS 5427850,5/24/2020,166,0.0325,29.1
USGS,USGS 5427850,5/25/2020,115,0.0308,19.2
USGS,USGS 5427850,5/26/2020,97.2,0.029,15.3
USGS,USGS 5427850,5/27/2020,104,0.0273,15.3
