# ---------------------------------- WARNING ----------------------------------------,,,,,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,,,,,
# for any damages resulting from its use.,,,,,,,,,,,,
#,,,,,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,,,,,
#,,,,,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,,,,,
#,,,,,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,,,,,
# retrieved: 2023-04-12 15:50:48 EDT       (sdww01),,,,,,,,,,,,
#,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,
"#    USGS 05427850 YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI",,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,
#,,,,,,,,,,,,
# Data provided for site 05427850,,,,,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,,,,,
"#        154921       00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,,,,,
"#        223623       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)",,,,,,,,,,,,
"#        223624       91050     00003     Phosphorus, water, unfiltered, pounds of phosphorus per day (Mean)",,,,,,,,,,,,
"#        223625       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)",,,,,,,,,,,,
"#        232446       91060     00003     Orthophosphate, water, dissolved, pounds per day (Mean)",,,,,,,,,,,,
#,,,,,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,,,,,
#        ,,,,,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,,,,,
#     e  Value has been estimated.,,,,,,,,,,,,
# ,,,,,,,,,,,,
agency_cd,site_no,sampledate,"Discharge, cubic feet per second (Mean)",154921_00060_00003_cd,"Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)",223623_00671_00003_cd,"Phosphorus, water, unfiltered, pounds of phosphorus per day (Mean)",223624_91050_00003_cd,"Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)",223625_00665_00003_cd,"Orthophosphate, water, dissolved, pounds per day (Mean)",232446_91060_00003_cd
USGS,5427850,9/29/2019,116,A,0.0357,A,65.9,A,0.105,A,22.4,A
USGS,5427850,9/30/2019,134,A,0.0366,A,79.6,A,0.11,A,26.5,A
USGS,5427850,10/1/2019,216,A,0.0376,A,132,A,0.113,A,44.3,A
USGS,5427850,10/2/2019,705,A,0.0804,A,600,A,0.152,A,332,A
USGS,5427850,10/3/2019,819,A,0.191,A,1250,A,0.284,A,842,A
USGS,5427850,10/4/2019,493,A,0.214,A,800,A,0.313,A,541,A
USGS,5427850,10/5/2019,205,A,0.342,A,505,A,0.459,A,376,A
USGS,5427850,10/6/2019,257,A,0.319,A,579,A,0.418,A,442,A
USGS,5427850,10/7/2019,211,A,0.238,A,362,A,0.312,A,276,A
USGS,5427850,10/8/2019,144,A,0.13,A,140,A,0.178,A,102,A
USGS,5427850,10/9/2019,140,A,0.108,A,116,A,0.153,A,81.8,A
USGS,5427850,10/10/2019,138,A,0.106,A,114,A,0.153,A,79,A
USGS,5427850,10/11/2019,97.8,A,0.104,A,80.8,A,0.153,A,54.9,A
USGS,5427850,10/12/2019,188,A,0.114,A,177,A,0.164,A,125,A
USGS,5427850,10/13/2019,188,A,0.118,A,155,A,0.153,A,120,A
USGS,5427850,10/14/2019,156,A,0.118,A,129,A,0.153,A,99.1,A
USGS,5427850,10/15/2019,137,A,0.117,A,113,A,0.152,A,86.5,A
USGS,5427850,10/16/2019,157,A,0.11,A,127,A,0.149,A,93.9,A
USGS,5427850,10/17/2019,134,A,0.103,A,106,A,0.146,A,74.7,A
USGS,5427850,10/18/2019,121,A,0.0961,A,93.5,A,0.143,A,62.7,A
USGS,5427850,10/19/2019,144,A,0.089,A,108,A,0.14,A,69,A
USGS,5427850,10/20/2019,134,A,0.082,A,98.8,A,0.136,A,59.4,A
USGS,5427850,10/21/2019,51,A,0.0895,A,39.2,A,0.146,A,23.6,A
USGS,5427850,10/22/2019,186,A,0.103,A,154,A,0.156,A,102,A
USGS,5427850,10/23/2019,178,A,0.0638,A,102,A,0.105,A,61.7,A
USGS,5427850,10/24/2019,134,A,0.0273,A,42.6,A,0.0586,A,19.8,A
USGS,5427850,10/25/2019,123,A,0.0214,A,33.6,A,0.0504,A,14.3,A
USGS,5427850,10/26/2019,144,A,0.0208,A,38,A,0.0488,A,16.3,A
USGS,5427850,10/27/2019,125,A,0.0203,A,31.8,A,0.0471,A,13.7,A
USGS,5427850,10/28/2019,137,A,0.0197,A,33.6,A,0.0455,A,14.6,A
USGS,5427850,10/29/2019,133,A,0.0191,A,31.5,A,0.0439,A,13.8,A
USGS,5427850,10/30/2019,154,A,0.0186,A,35.1,A,0.0422,A,15.4,A
USGS,5427850,10/31/2019,122,A,0.018,A,26.8,A,0.0406,A,11.9,A
USGS,5427850,11/1/2019,123,A,0.0174,A,25.9,A,0.039,A,11.6,A
USGS,5427850,11/2/2019,143,A,0.0168,A,28.8,A,0.0373,A,13,A
USGS,5427850,11/3/2019,127,A,0.0162,A,24.6,A,0.0357,A,11.2,A
USGS,5427850,11/4/2019,149,A,0.0157,A,27.4,A,0.0341,A,12.6,A
USGS,5427850,11/5/2019,136,A,0.0151,A,23.8,A,0.0325,A,11.1,A
USGS,5427850,11/6/2019,147,A,0.0145,A,24.5,A,0.0308,A,11.5,A
USGS,5427850,11/7/2019,119,A,0.014,A,18.8,A,0.0292,A,9,A
USGS,5427850,11/8/2019,89.5,A,0.0134,A,13.4,A,0.0276,A,6.48,A
USGS,5427850,11/9/2019,135,A,0.0128,A,18.9,A,0.0259,A,9.35,A
USGS,5427850,11/10/2019,137,A,0.0122,A,18,A,0.0243,A,9.04,A
USGS,5427850,11/11/2019,118,A,0.0116,A,14.5,A,0.0227,A,7.42,A
USGS,5427850,11/12/2019,96.1,A,0.0111,A,10.9,A,0.021,A,5.76,A
USGS,5427850,11/13/2019,105,A,0.0105,A,11,A,0.0194,A,5.97,A
USGS,5427850,11/14/2019,95.2,A,0.0103,A,9.52,A,0.0185,A,5.3,A
USGS,5427850,11/15/2019,93.9,A,0.0116,A,10.4,A,0.0204,A,5.88,A
USGS,5427850,11/16/2019,99.2,A,0.013,A,12.1,A,0.0226,A,6.94,A
USGS,5427850,11/17/2019,116,A,0.0143,A,15.5,A,0.0247,A,9.01,A
USGS,5427850,11/18/2019,116,A,0.0157,A,16.9,A,0.0269,A,9.89,A
USGS,5427850,11/19/2019,115,A,0.0171,A,18,A,0.029,A,10.6,A
USGS,5427850,11/20/2019,111,A,0.0185,A,18.7,A,0.0312,A,11.1,A
USGS,5427850,11/21/2019,162,A,0.0199,A,29.4,A,0.0333,A,17.6,A
USGS,5427850,11/22/2019,202,A,0.0207,A,38.6,A,0.0354,A,22.6,A
USGS,5427850,11/23/2019,145,A,0.0198,A,29.2,A,0.0374,A,15.5,A
USGS,5427850,11/24/2019,129,A,0.0188,A,27.4,A,0.0393,A,13.1,A
USGS,5427850,11/25/2019,121,A,0.0179,A,26.9,A,0.0412,A,11.7,A
USGS,5427850,11/26/2019,138,A,0.0164,A,31.2,A,0.0418,A,12.3,A
USGS,5427850,11/27/2019,147,A,0.0131,A,28.6,A,0.0369,A,9.93,A
USGS,5427850,11/28/2019,237,A,0.0103,A,41.5,A,0.0323,A,13.2,A
USGS,5427850,11/29/2019,149,A,0.0102,A,25.5,A,0.0318,A,8.22,A
USGS,5427850,11/30/2019,150,A:e,0.0105,A,25.6,A,0.0315,A,8.49,A
USGS,5427850,12/1/2019,242,A:e,0.0107,A,41,A,0.0313,A,14,A
USGS,5427850,12/2/2019,170,A:e,0.0109,A,28.5,A,0.0311,A,10,A
USGS,5427850,12/3/2019,134,A,0.0111,A,22.3,A,0.0309,A,8.04,A
USGS,5427850,12/4/2019,137,A,0.0114,A,22.7,A,0.0306,A,8.4,A
USGS,5427850,12/5/2019,121,A,0.0116,A,20,A,0.0304,A,7.59,A
USGS,5427850,12/6/2019,122,A,0.0118,A,20,A,0.0302,A,7.78,A
USGS,5427850,12/7/2019,83.4,A,0.012,A,13.5,A,0.03,A,5.41,A
USGS,5427850,12/8/2019,140,A,0.0122,A,22.5,A,0.0298,A,9.25,A
USGS,5427850,12/9/2019,104,A,0.0124,A,16.6,A,0.0295,A,7.01,A
USGS,5427850,12/10/2019,125,A,0.0127,A,19.8,A,0.0293,A,8.57,A
USGS,5427850,12/11/2019,87.1,A,0.0129,A,13.7,A,0.0291,A,6.06,A
USGS,5427850,12/12/2019,94.7,A,0.0131,A,14.8,A,0.0289,A,6.71,A
USGS,5427850,12/13/2019,100,A,0.0133,A,15.5,A,0.0287,A,7.2,A
USGS,5427850,12/14/2019,105,A,0.0136,A,16.2,A,0.0284,A,7.71,A
USGS,5427850,12/15/2019,92.7,A,0.0138,A,14.1,A,0.0282,A,6.9,A
USGS,5427850,12/16/2019,91,A,0.0142,A,13.9,A,0.0282,A,6.97,A
USGS,5427850,12/17/2019,90.6,A,0.0156,A,14.5,A,0.0297,A,7.64,A
USGS,5427850,12/18/2019,80.3,A,0.0172,A,13.6,A,0.0313,A,7.45,A
USGS,5427850,12/19/2019,87.1,A,0.0188,A,15.5,A,0.033,A,8.85,A
USGS,5427850,12/20/2019,95.6,A,0.0204,A,17.9,A,0.0346,A,10.5,A
USGS,5427850,12/21/2019,100,A,0.022,A,19.7,A,0.0363,A,11.9,A
USGS,5427850,12/22/2019,101,A,0.0235,A,20.8,A,0.038,A,12.9,A
USGS,5427850,12/23/2019,109,A,0.0251,A,23.2,A,0.0396,A,14.7,A
USGS,5427850,12/24/2019,101,A,0.0267,A,22.6,A,0.0413,A,14.6,A
USGS,5427850,12/25/2019,104,A,0.0283,A,24,A,0.0429,A,15.8,A
USGS,5427850,12/26/2019,96.2,A,0.0299,A,23.2,A,0.0446,A,15.5,A
USGS,5427850,12/27/2019,106,A,0.0315,A,26.5,A,0.0463,A,18,A
USGS,5427850,12/28/2019,111,A,0.033,A,28.7,A,0.0479,A,19.8,A
USGS,5427850,12/29/2019,169,A,0.0346,A,45.2,A,0.0496,A,31.6,A
USGS,5427850,12/30/2019,207,A,0.041,A,77.5,A,0.0692,A,45.9,A
USGS,5427850,12/31/2019,233,A,0.055,A,158,A,0.125,A,69.4,A
USGS,5427850,1/1/2020,143,A,0.0362,A,67.7,A,0.0865,A,28.4,A
USGS,5427850,1/2/2020,133,A,0.026,A,45.2,A,0.0631,A,18.6,A
USGS,5427850,1/3/2020,132,A,0.026,A,43.7,A,0.0615,A,18.5,A
USGS,5427850,1/4/2020,118,A,0.026,A,38.1,A,0.0598,A,16.6,A
USGS,5427850,1/5/2020,101,A,0.026,A,31.9,A,0.0582,A,14.2,A
USGS,5427850,1/6/2020,115,A,0.026,A,35.1,A,0.0566,A,16.1,A
USGS,5427850,1/7/2020,98.2,A,0.026,A,29.2,A,0.055,A,13.8,A
USGS,5427850,1/8/2020,98.6,A,0.026,A,28.4,A,0.0533,A,13.8,A
USGS,5427850,1/9/2020,96,A,0.026,A,26.8,A,0.0517,A,13.5,A
USGS,5427850,1/10/2020,114,A,0.026,A,30.8,A,0.0501,A,16,A
USGS,5427850,1/11/2020,92.9,A,0.026,A,24.3,A,0.0484,A,13,A
USGS,5427850,1/12/2020,94.7,A,0.026,A,23.9,A,0.0468,A,13.3,A
USGS,5427850,1/13/2020,99.7,A,0.026,A,24.3,A,0.0452,A,14,A
USGS,5427850,1/14/2020,97.8,A,0.026,A,23,A,0.0435,A,13.7,A
USGS,5427850,1/15/2020,100,A,0.026,A,22.9,A,0.0422,A,14.1,A
USGS,5427850,1/16/2020,88.6,A,0.026,A,20.1,A,0.0419,A,12.4,A
USGS,5427850,1/17/2020,78.5,A,0.026,A,17.8,A,0.0419,A,11,A
USGS,5427850,1/18/2020,100,A,0.026,A,22.6,A,0.0418,A,14,A
USGS,5427850,1/19/2020,89.4,A:e,0.026,A,20.2,A,0.0418,A,12.6,A
USGS,5427850,1/20/2020,83.9,A:e,0.026,A,18.9,A,0.0417,A,11.8,A
USGS,5427850,1/21/2020,79.4,A:e,0.026,A,17.9,A,0.0416,A,11.2,A
USGS,5427850,1/22/2020,85.7,A,0.026,A,19.2,A,0.0416,A,12,A
USGS,5427850,1/23/2020,90.8,A,0.026,A,20.4,A,0.0415,A,12.7,A
USGS,5427850,1/24/2020,95.8,A,0.026,A,21.5,A,0.0415,A,13.4,A
USGS,5427850,1/25/2020,96,A,0.026,A,21.5,A,0.0414,A,13.5,A
USGS,5427850,1/26/2020,101,A,0.026,A,22.5,A,0.0414,A,14.1,A
USGS,5427850,1/27/2020,101,A,0.026,A,22.6,A,0.0413,A,14.2,A
USGS,5427850,1/28/2020,98.5,A,0.026,A,21.9,A,0.0413,A,13.8,A
USGS,5427850,1/29/2020,96.1,A,0.026,A,21.4,A,0.0412,A,13.5,A
USGS,5427850,1/30/2020,94.5,A,0.026,A,21,A,0.0411,A,13.3,A
USGS,5427850,1/31/2020,95.9,A,0.026,A,21.3,A,0.0411,A,13.5,A
USGS,5427850,2/1/2020,95,A,0.026,A,21.1,A,0.041,A,13.3,A
USGS,5427850,2/2/2020,109,A,0.0283,A,27,A,0.0454,A,16.8,A
USGS,5427850,2/3/2020,126,A,0.0336,A,37.8,A,0.0554,A,22.9,A
USGS,5427850,2/4/2020,113,A,0.0326,A,32.8,A,0.0537,A,19.9,A
USGS,5427850,2/5/2020,105,A,0.0299,A,27.6,A,0.0488,A,16.9,A
USGS,5427850,2/6/2020,104,A,0.0271,A,24.6,A,0.0438,A,15.2,A
USGS,5427850,2/7/2020,98.2,A,0.0251,A,21.3,A,0.0402,A,13.3,A
USGS,5427850,2/8/2020,96,A,0.025,A,20.7,A,0.04,A,13,A
USGS,5427850,2/9/2020,98.9,A,0.025,A,21.4,A,0.04,A,13.4,A
USGS,5427850,2/10/2020,95.2,A,0.025,A,20.6,A,0.04,A,12.9,A
USGS,5427850,2/11/2020,93.5,A,0.025,A,20.2,A,0.04,A,12.6,A
USGS,5427850,2/12/2020,95.2,A,0.025,A,20.6,A,0.04,A,12.9,A
USGS,5427850,2/13/2020,88.4,A,0.025,A,19.1,A,0.04,A,11.9,A
USGS,5427850,2/14/2020,76.4,A,0.025,A,16.5,A,0.04,A,10.3,A
USGS,5427850,2/15/2020,88.1,A,0.025,A,19,A,0.04,A,11.9,A
USGS,5427850,2/16/2020,96,A,0.025,A,20.7,A,0.04,A,13,A
USGS,5427850,2/17/2020,92.4,A,0.025,A,20,A,0.04,A,12.5,A
USGS,5427850,2/18/2020,93.2,A,0.025,A,20.1,A,0.04,A,12.6,A
USGS,5427850,2/19/2020,84.8,A,0.025,A,18.3,A,0.04,A,11.5,A
USGS,5427850,2/20/2020,74.9,A,0.025,A,16.2,A,0.04,A,10.1,A
USGS,5427850,2/21/2020,81.8,A,0.025,A,17.7,A,0.04,A,11,A
USGS,5427850,2/22/2020,90.8,A,0.025,A,19.6,A,0.04,A,12.3,A
USGS,5427850,2/23/2020,94.1,A,0.025,A,20.3,A,0.04,A,12.7,A
USGS,5427850,2/24/2020,100,A,0.025,A,21.7,A,0.04,A,13.6,A
USGS,5427850,2/25/2020,101,A,0.025,A,21.8,A,0.04,A,13.6,A
USGS,5427850,2/26/2020,85.4,A,0.025,A,18.4,A,0.04,A,11.5,A
USGS,5427850,2/27/2020,88.9,A,0.025,A,19.2,A,0.04,A,12,A
USGS,5427850,2/28/2020,87.8,A,0.025,A,19,A,0.04,A,11.8,A
USGS,5427850,2/29/2020,85.2,A,0.025,A,18.4,A,0.04,A,11.5,A
USGS,5427850,3/1/2020,89.9,A,0.025,A,19.4,A,0.04,A,12.1,A
USGS,5427850,3/2/2020,101,A,0.025,A,21.8,A,0.04,A,13.6,A
USGS,5427850,3/3/2020,111,A,0.0256,A,26,A,0.0427,A,15.5,A
USGS,5427850,3/4/2020,135,A,0.0358,A,60.4,A,0.0822,A,26.3,A
USGS,5427850,3/5/2020,138,A,0.0671,A,153,A,0.201,A,50.5,A
USGS,5427850,3/6/2020,185,A,0.0585,A,223,A,0.222,A,58.6,A
USGS,5427850,3/7/2020,145,A,0.0814,A,184,A,0.235,A,63.5,A
USGS,5427850,3/8/2020,158,A,0.081,A,177,A,0.209,A,68.8,A
USGS,5427850,3/9/2020,212,A,0.0684,A,170,A,0.149,A,79.1,A
USGS,5427850,3/10/2020,269,A,0.0869,A,210,A,0.144,A,127,A
USGS,5427850,3/11/2020,254,A,0.0908,A,213,A,0.156,A,124,A
USGS,5427850,3/12/2020,204,A,0.0757,A,173,A,0.156,A,83.8,A
USGS,5427850,3/13/2020,169,A,0.0622,A,123,A,0.135,A,56.7,A
USGS,5427850,3/14/2020,168,A,0.052,A,107,A,0.117,A,47.3,A
USGS,5427850,3/15/2020,115,A,0.0419,A,61.8,A,0.0995,A,26.1,A
USGS,5427850,3/16/2020,107,A,0.0328,A,48.2,A,0.0833,A,19,A
USGS,5427850,3/17/2020,117,A,0.0293,A,48.3,A,0.0763,A,18.5,A
USGS,5427850,3/18/2020,124,A,0.0266,A,47.4,A,0.0707,A,17.9,A
USGS,5427850,3/19/2020,162,A,0.024,A,56.7,A,0.0651,A,20.8,A
USGS,5427850,3/20/2020,363,A,0.0245,A,150,A,0.0752,A,48.6,A
USGS,5427850,3/21/2020,359,A,0.0464,A,272,A,0.143,A,88.1,A
USGS,5427850,3/22/2020,203,A,0.0688,A,195,A,0.179,A,74.3,A
USGS,5427850,3/23/2020,151,A,0.0785,A,154,A,0.189,A,64,A
USGS,5427850,3/24/2020,140,A,0.0692,A,129,A,0.171,A,52.2,A
USGS,5427850,3/25/2020,133,A,0.0592,A,109,A,0.152,A,42.2,A
USGS,5427850,3/26/2020,138,A,0.0491,A,99.9,A,0.133,A,36.8,A
USGS,5427850,3/27/2020,133,A,0.039,A,82.4,A,0.115,A,28.1,A
USGS,5427850,3/28/2020,141,A,0.029,A,72.7,A,0.0956,A,22,A
USGS,5427850,3/29/2020,152,A,0.0189,A,61.1,A,0.0768,A,14.5,A
USGS,5427850,3/30/2020,189,A,0.0115,A,63.8,A,0.0624,A,11.8,A
USGS,5427850,3/31/2020,128,A,0.0113,A,41.7,A,0.0602,A,7.81,A
USGS,5427850,4/1/2020,119,A,0.0116,A,37.7,A,0.0588,A,7.41,A
USGS,5427850,4/2/2020,114,A,0.0118,A,35.3,A,0.0574,A,7.26,A
USGS,5427850,4/3/2020,114,A,0.012,A,34.5,A,0.056,A,7.43,A
USGS,5427850,4/4/2020,117,A,0.0123,A,34.5,A,0.0545,A,7.78,A
USGS,5427850,4/5/2020,108,A,0.0126,A,31,A,0.0531,A,7.34,A
USGS,5427850,4/6/2020,110,A,0.0128,A,30.6,A,0.0516,A,7.58,A
USGS,5427850,4/7/2020,110,A,0.013,A,29.8,A,0.0502,A,7.75,A
USGS,5427850,4/8/2020,112,A,0.0133,A,29.5,A,0.0488,A,8.05,A
USGS,5427850,4/9/2020,126,A,0.0135,A,32.3,A,0.0473,A,9.25,A
USGS,5427850,4/10/2020,116,A,0.0138,A,28.8,A,0.0459,A,8.68,A
USGS,5427850,4/11/2020,113,A,0.014,A,27.2,A,0.0445,A,8.59,A
USGS,5427850,4/12/2020,127,A,0.0143,A,29.5,A,0.043,A,9.81,A
USGS,5427850,4/13/2020,109,A,0.0145,A,24.4,A,0.0416,A,8.55,A
USGS,5427850,4/14/2020,134,A,0.0148,A,28.9,A,0.0402,A,10.7,A
USGS,5427850,4/15/2020,127,A,0.015,A,26.7,A,0.0391,A,10.2,A
USGS,5427850,4/16/2020,109,A,0.015,A,23,A,0.039,A,8.83,A
USGS,5427850,4/17/2020,110,A,0.015,A,23.1,A,0.039,A,8.88,A
USGS,5427850,4/18/2020,65.3,A,0.015,A,13.8,A,0.039,A,5.29,A
USGS,5427850,4/19/2020,149,A,0.015,A,31.4,A,0.039,A,12.1,A
USGS,5427850,4/20/2020,89.8,A,0.015,A,18.9,A,0.039,A,7.28,A
USGS,5427850,4/21/2020,111,A,0.015,A,23.4,A,0.039,A,8.99,A
USGS,5427850,4/22/2020,102,A,0.015,A,21.5,A,0.039,A,8.28,A
USGS,5427850,4/23/2020,108,A,0.015,A,22.7,A,0.039,A,8.73,A
USGS,5427850,4/24/2020,92.7,A,0.015,A,19.5,A,0.039,A,7.51,A
USGS,5427850,4/25/2020,99.3,A,0.015,A,20.9,A,0.039,A,8.05,A
USGS,5427850,4/26/2020,92.8,A,0.015,A,19.5,A,0.039,A,7.52,A
USGS,5427850,4/27/2020,97.9,A,0.015,A,20.6,A,0.039,A,7.93,A
USGS,5427850,4/28/2020,112,A,0.015,A,23.7,A,0.039,A,9.1,A
USGS,5427850,4/29/2020,141,A,0.015,A,29.6,A,0.039,A,11.4,A
USGS,5427850,4/30/2020,99.2,A,0.015,A,20.9,A,0.039,A,8.04,A
USGS,5427850,5/1/2020,92.5,A,0.015,A,19.5,A,0.039,A,7.49,A
USGS,5427850,5/2/2020,109,A,0.015,A,22.9,A,0.039,A,8.81,A
USGS,5427850,5/3/2020,104,A,0.015,A,21.9,A,0.039,A,8.43,A
USGS,5427850,5/4/2020,101,A,0.015,A,21.2,A,0.039,A,8.16,A
USGS,5427850,5/5/2020,79.3,A,0.015,A,16.7,A,0.039,A,6.42,A
USGS,5427850,5/6/2020,87.2,A,0.015,A,18.4,A,0.039,A,7.06,A
USGS,5427850,5/7/2020,96.9,A,0.015,A,20.4,A,0.039,A,7.85,A
USGS,5427850,5/8/2020,89.9,A,0.015,A,18.9,A,0.039,A,7.28,A
USGS,5427850,5/9/2020,69.6,A,0.015,A,14.7,A,0.039,A,5.64,A
USGS,5427850,5/10/2020,109,A,0.015,A,23,A,0.039,A,8.86,A
USGS,5427850,5/11/2020,90.3,A,0.015,A,19,A,0.039,A,7.31,A
USGS,5427850,5/12/2020,98.5,A,0.015,A,20.7,A,0.039,A,7.98,A
USGS,5427850,5/13/2020,73.5,A,0.015,A,15.5,A,0.039,A,5.95,A
USGS,5427850,5/14/2020,111,A,0.015,A,23.3,A,0.039,A,8.96,A
USGS,5427850,5/15/2020,124,A,0.015,A,26.2,A,0.039,A,10.1,A
USGS,5427850,5/16/2020,106,A,0.015,A,22.4,A,0.039,A,8.6,A
USGS,5427850,5/17/2020,180,A,0.048,A,78.4,A,0.0693,A,58.6,A
USGS,5427850,5/18/2020,373,A,0.0376,A,181,A,0.0896,A,75.3,A
USGS,5427850,5/19/2020,289,A,0.0204,A,251,A,0.165,A,33.7,A
USGS,5427850,5/20/2020,153,A,0.0236,A,132,A,0.156,A,18.8,A
USGS,5427850,5/21/2020,120,A,0.0365,A,62.7,A,0.0962,A,23.7,A
USGS,5427850,5/22/2020,115,A,0.036,A,45.3,A,0.073,A,22.4,A
USGS,5427850,5/23/2020,117,A,0.0343,A,46.2,A,0.073,A,21.7,A
USGS,5427850,5/24/2020,166,A,0.0325,A,65.3,A,0.073,A,29.1,A
USGS,5427850,5/25/2020,115,A,0.0308,A,45.5,A,0.073,A,19.2,A
USGS,5427850,5/26/2020,97.2,A,0.029,A,38.3,A,0.073,A,15.3,A
USGS,5427850,5/27/2020,104,A,0.0273,A,40.9,A,0.073,A,15.3,A
USGS,5427850,5/28/2020,147,A,0.0301,A,70.2,A,0.0846,A,24.9,A
USGS,5427850,5/29/2020,387,A,0.048,A,244,A,0.117,A,100,A
USGS,5427850,5/30/2020,258,A,0.106,A,232,A,0.169,A,144,A
USGS,5427850,5/31/2020,120,A,0.122,A,123,A,0.189,A,79,A
USGS,5427850,6/1/2020,86.5,A,0.126,A,90.1,A,0.196,A,57.9,A
USGS,5427850,6/2/2020,124,A,0.0985,A,108,A,0.162,A,65.8,A
USGS,5427850,6/3/2020,146,A,0.0672,A,98,A,0.124,A,53,A
USGS,5427850,6/4/2020,122,A,0.0363,A,58.4,A,0.0867,A,24.9,A
USGS,5427850,6/5/2020,104,A,0.0244,A,40.8,A,0.073,A,13.6,A
USGS,5427850,6/6/2020,96.1,A,0.0234,A,37.9,A,0.073,A,12.2,A
USGS,5427850,6/7/2020,86.8,A,0.0224,A,34.2,A,0.073,A,10.5,A
USGS,5427850,6/8/2020,85.9,A,0.0214,A,33.9,A,0.073,A,9.92,A
USGS,5427850,6/9/2020,62,A,0.0205,A,24.4,A,0.0731,A,6.79,A
USGS,5427850,6/10/2020,164,A,0.0335,A,72.1,A,0.081,A,30,A
USGS,5427850,6/11/2020,274,A,0.049,A,133,A,0.0903,A,72.2,A
USGS,5427850,6/12/2020,218,A,0.0197,A,86.6,A,0.073,A,24.6,A
USGS,5427850,6/13/2020,119,A,0.015,A,45.6,A,0.0711,A,9.64,A
USGS,5427850,6/14/2020,91.8,A,0.015,A,35.7,A,0.0721,A,7.44,A
USGS,5427850,6/15/2020,87,A,0.015,A,34.3,A,0.0729,A,7.05,A
USGS,5427850,6/16/2020,92.7,A,0.015,A,36.5,A,0.073,A,7.51,A
USGS,5427850,6/17/2020,87.5,A,0.015,A,34.5,A,0.073,A,7.09,A
USGS,5427850,6/18/2020,87.6,A,0.015,A,34.5,A,0.073,A,7.1,A
USGS,5427850,6/19/2020,88,A,0.015,A,34.7,A,0.073,A,7.13,A
USGS,5427850,6/20/2020,84.1,A,0.015,A,33.2,A,0.073,A,6.81,A
USGS,5427850,6/21/2020,88.8,A,0.015,A,35,A,0.073,A,7.19,A
USGS,5427850,6/22/2020,110,A,0.015,A,43.4,A,0.073,A,8.92,A
USGS,5427850,6/23/2020,120,A,0.015,A,47.3,A,0.073,A,9.72,A
USGS,5427850,6/24/2020,98.9,A,0.015,A,39,A,0.073,A,8.01,A
USGS,5427850,6/25/2020,83.6,A,0.015,A,33,A,0.073,A,6.78,A
USGS,5427850,6/26/2020,115,A,0.0169,A,46.8,A,0.0746,A,10.9,A
USGS,5427850,6/27/2020,168,A,0.0265,A,74.8,A,0.0824,A,24,A
USGS,5427850,6/28/2020,143,A,0.0288,A,65.5,A,0.0844,A,22.5,A
USGS,5427850,6/29/2020,88.7,A,0.0219,A,37.8,A,0.0787,A,10.7,A
USGS,5427850,6/30/2020,86.1,A,0.0159,A,34.3,A,0.0737,A,7.48,A
USGS,5427850,7/1/2020,88.1,A,0.0154,A,34.7,A,0.073,A,7.33,A
USGS,5427850,7/2/2020,84.3,A,0.0158,A,33.2,A,0.073,A,7.22,A
USGS,5427850,7/3/2020,82.4,A,0.0163,A,32.5,A,0.073,A,7.25,A
USGS,5427850,7/4/2020,79.6,A,0.0167,A,31.4,A,0.073,A,7.18,A
USGS,5427850,7/5/2020,77,A,0.0172,A,30.4,A,0.073,A,7.13,A
USGS,5427850,7/6/2020,77.9,A,0.0176,A,30.7,A,0.073,A,7.4,A
USGS,5427850,7/7/2020,112,A,0.0184,A,44.2,A,0.073,A,11.3,A
USGS,5427850,7/8/2020,134,A,0.0211,A,52.8,A,0.073,A,15.1,A
USGS,5427850,7/9/2020,126,A,0.0302,A,54.1,A,0.0793,A,20.8,A
USGS,5427850,7/10/2020,305,A,0.0736,A,205,A,0.121,A,127,A
USGS,5427850,7/11/2020,360,A,0.122,A,324,A,0.168,A,235,A
USGS,5427850,7/12/2020,192,A,0.171,A,220,A,0.215,A,174,A
USGS,5427850,7/13/2020,107,A,0.204,A,142,A,0.247,A,118,A
